"","FLD0194_30_05_2006_2b","FLD0195_13_06_2006_1c","FLD0196_13_06_2006_2c","FLD0197_27_06_2006_1","FLD0198_27_06_2006_2","FLD0199_12_07_2006_1b","FLD0200_12_07_2006_2b","FLD0202_02_08_2006_1b","FLD0203_02_08_2006_2b","FLD0212_15_08_2006_1a","FLD0205_15_08_2006_2a","FLD0206_22_08_2006_1","FLD0207_22_08_2006_2","FLD0208_05_09_2006_1","FLD0209_05_09_2006_2","FLD0210_12_09_2006_1a","FLD0211_12_09_2006_2b","FLD0213_26_09_2006_2a","FLD0214_10_10_2006_1","FLD0215_16_10_2006_1b","FLD0216_16_10_2006_2b","FLD0219_06_07_2007_1","FLD0220_06_07_2007_2","FLD0221_02_08_2007_1","FLD0222_02_08_2007_2","FLD0223_22_08_2007_1","FLD0224_22_08_2007_2","FLD0225_05_09_2007_1","FLD0226_05_09_2007_2","FLD0227_19_09_2007_1","FLD0228_19_09_2007_2","FLD0229_26_09_2007_1","FLD0230_26_09_2007_2","FLD0231_10_10_2007_1","FLD0232_22_05_2008_1","FLD0233_01_06_2008_1","FLD0234_01_06_2008","FLD0236_25_06_2008_a","FLD0237_25_06_2008_b","FLD0238_02_07_2008","FLD0239_15_07_2008_1","FLD0240_15_07_2008_2","FLD0241_04_08_2008_4b","FLD0242_04_08_2008_2b","FLD0243_18_08_2008_4d","FLD0244_24_08_2008_2","FLD0245_29_08_2008_1","FLD0246_29_08_2008_2","FLD0248_03_09_2008_2b","FLD0249_17_09_2008_1d","FLD0250_17_09_2008_3b","FLD0251_07_10_2008_5b","FLD0252_07_10_2008_6b","FLD0253_27_10_2008_1","FLD0254_27_10_2008_2","FLD0255_20_05_2009_1","FLD0256_20_05_2009_2","FLD0257_17_06_2009_1","FLD0258_17_06_2009_2","FLD0259_08_07_2009_1","FLD0260_08_07_2009_2","FLD0261_12_07_2009_1b","FLD0262_12_07_2009_2b","FLD0263_25_07_2009_b","FLD0264_25_07_2009_p2","FLD0265_29_07_2009_1","FLD0266_08_08_2009_p2","FLD0267_22_08_2009_1","FLD0268_22_08_2009_p1","FLD0269_02_09_2009_1","FLD0270_02_09_2009_2","FLD0271_16_09_2009_1","FLD0272_16_09_2009_2","FLD0273_23_09_2009_1","FLD0274_23_09_2009_2","FLD0275_15_10_2009_1","FLD0276_15_10_2009_p2","FLD0277_05_05_2010_1","FLD0278_05_05_2010_2","FLD0279_16_06_2010_1","FLD0280_16_06_2010_2","FLD0281_05_07_2010_1","FLD0282_12_07_2010_1","FLD0283_12_07_2010_2","FLD0284_26_07_2010_1","FLD0285_10_08_2010_1","FLD0286_10_08_2010_2","FLD0289_22_08_2010_1","FLD0290_16_09_2010_1","FLD0291_16_09_2010_2","FLD0292_19_10_2010_1","FLD0293_19_10_2010_2","FLD0294_15_05_2011_1","FLD0295_15_05_2011_2","FLD0297_21_06_2011_1","FLD0298_21_06_2011_2","FLD0299_05_07_2011_1","FLD0300_05_07_2011_2","FLD0301_19_07_2011_1","FLD0302_19_07_2011_2","FLD0303_09_08_2011_1","FLD0304_09_08_2011_2","FLD0305_23_08_2011_1","FLD0306_23_08_2011_2","FLD0307_12_09_2011_1","FLD0308_12_09_2011_2","FLD0309_12_10_2011_1","FLD0310_12_10_2011_2","FLD0311_24_04_2012_1","FLD0312_07_06_2012_1","FLD0313_07_06_2012_2","FLD0314_20_07_2012_1","FLD0315_20_07_2012_2","FLD0316_14_08_2012_1","FLD0317_14_08_2012_2","FLD0318_17_09_2012_1","FLD0319_17_09_2012_2","FLD0320_17_10_2012_1","FLD0321_17_10_2012_2","FLD0323_05_06_2013_1","FLD0324_05_06_2013_2","FLD0325_03_07_2013_1","FLD0326_03_07_2013_2","FLD0327_16_08_2013_1","FLD0328_16_08_2013_2","FLD0329_27_08_2013_1","FLD0330_17_09_2013_1","FLD0331_17_09_2013_2","FLD0332_23_10_2013_1","FLD0333_23_10_2013_2","FLD0334_19_03_2015_p1","FLD0335_19_03_2015_p2","FLD0338_30_06_2015_p1","FLD0339_30_06_2015_L2","FLD0340_16_07_2015_p1","FLD0341_16_07_2015_L1","FLD0342_28_07_2015_1","FLD0344_30_07_2015_1","FLD0347_04_08_2015_1","FLD0351_10_08_2015_1","FLD0353_12_08_2015_1","FLD0355_13_08_2015_1","FLD0356_13_08_2015_2","FLD0357_03_09_2015_2","FLD0358_16_09_2015_1","FLD0359_16_09_2015_2","FLD0360_21_10_2015_1","FLD0361_21_10_2015_2","FLD0362_19_07_2016","FLD0363_20_07_2016","FLD0364_25_07_2016","FLD0365_27_07_2016","FLD0366_01_08_2016","FLD0367_09_08_2016","FLD0368_18_08_2016","FLD0369_23_08_2016","FLD0370_03_09_2016","FLD0371_15_09_2016","FLD0372_22_09_2016","FLD0373_25_10_2016"
"ASV_218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,170,337,386,58,0,62,36,30,37,46,42,46,0,0,0,0,70,51,1259,838,241,252,17,0,18,43,0,34,0,55,69,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_148",0,101,105,0,0,0,0,0,0,0,0,51,0,0,0,61,0,0,0,0,36,56,67,0,0,0,0,8,0,0,0,0,0,0,143,201,271,41,122,141,115,147,0,0,20,64,0,0,66,63,77,0,24,33,17,197,52,139,137,183,208,211,241,85,61,38,95,32,35,0,0,0,0,0,0,0,0,55,0,137,140,0,43,0,36,0,0,0,56,0,0,0,0,0,0,36,228,254,131,44,0,68,0,0,0,0,0,0,211,39,71,0,0,0,0,0,0,0,0,68,76,54,105,0,0,0,0,0,0,0,27,0,0,0,109,96,122,53,117,140,175,144,113,0,47,22,0,0,64,0,0,0,0,0,0,0,0,0,0,0
"ASV_165",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,54,86,39,102,128,48,64,0,13,0,0,0,0,0,0,0,0,11,14,0,39,0,115,87,57,94,75,46,19,0,0,72,0,0,0,0,0,0,0,0,0,0,103,149,610,705,133,25,145,42,24,32,0,30,16,0,0,0,0,65,48,486,379,860,610,60,43,120,159,29,105,115,216,334,144,251,0,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,102,316,327,57,0,58,29,0,0,0,0,0,0,0,0,0,20,20,86,118,0,0,0,0,0,0,0,0,0,0,139,87,159,0,0,0,0,0,0,0,0,200,265,88,218,31,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_107",43,444,352,40,81,116,160,78,135,0,0,132,111,90,71,0,50,29,0,81,109,91,152,60,76,0,14,0,0,0,15,0,0,16,72,110,155,86,99,49,63,54,0,52,0,0,73,85,0,0,0,0,0,0,0,111,29,0,0,106,125,132,114,58,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,149,134,46,0,0,64,73,38,56,117,72,89,74,30,18,180,133,622,730,445,175,99,127,177,98,60,154,54,108,393,103,123,57,0,65,21,78,80,30,0,162,193,139,219,204,124,43,36,151,69,93,0,24,94,75,178,165,178,81,129,122,214,187,179,0,36,23,59,30,0,45,36,30,35,28,0,0,30,0,0,85
"ASV_203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38,19,33,0,0,0,0,0,0,0,0,0,0,0,33,54,69,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,28,19,38,40,51,49,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,20,50,48,34,0,0,0,0,0,0,40,0,23,22,0,0,0,0,0,0,0,0,0,0,60,82,47,93,0,0,0,0,0,0,0,51,29,48,49,126,93,169,142,115,259,218,155,246,44,42,53,205,99,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,12,0,0,21,47,97,26,21,13,8,37,24,0,21,0,0,0,0,0,0,0,3,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
"ASV_944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"ASV_46",119,231,158,63,49,35,46,3,20,7,0,44,41,10,14,9,16,13,0,39,0,12,6,13,15,0,12,0,4,15,15,10,14,27,7,12,21,0,6,0,0,9,0,0,0,0,18,10,0,4,0,0,0,60,58,9591,2243,1638,1014,1221,404,951,830,249,85,6,124,57,20,32,68,32,49,52,41,593,969,655,489,718,735,68,86,57,181,50,3,7,17,7,26,16,77,82,0,0,8,21,17,4,7,3,0,2,4,8,23,49,3016,4251,5919,288,132,529,190,179,202,629,770,942,448,281,402,98,28,282,156,234,841,1339,41,44,106,78,177,142,93,62,81,91,133,167,121,45,22,15,452,292,82,90,60,44,107,50,26,38,78,22,24,264
"ASV_299",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,15,26,37,0,0,0,0,0,0,0,0,176,87,20,71,8,0,49,9,14,39,62,0,0,47,18,37,37,18,12,27,11,27,35,29,0,13,0,49,16,134,96,83,50,86,48,48,32,104,56,57,236
"ASV_53",39,62,77,38,37,45,77,17,49,65,0,154,150,128,126,70,185,124,35,219,166,21,68,86,75,22,22,7,9,69,106,69,63,110,27,35,56,11,15,2,0,20,0,0,3,0,108,88,0,18,13,0,0,80,50,133,53,47,27,49,30,61,35,36,0,0,0,4,0,0,0,3,0,0,0,14,21,13,12,60,41,0,0,0,13,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,16,24,0,0,0,0,0,0,0,0,0,31,11,0,0,0,0,0,0,55,61,54,8,286,181,308,240,247,86,249,156,289,409,263,127,48,43,4056,2772,1351,1365,1147,761,1757,1122,1235,1150,1497,1206,658,10098
"ASV_392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,7,6,0,0,10,0,15,18,32,35,110,124,125,6,5,13,0,6,0,11,20,71,18,29,27,0,0,21,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,80,46,0,51,0,0,0,38,0,39,97
"ASV_239",0,0,12,0,13,0,0,0,0,0,0,24,26,31,24,23,0,15,0,63,0,0,0,0,0,0,0,0,0,0,11,0,25,0,41,0,0,0,0,0,6,0,0,0,0,0,16,12,0,7,0,0,0,23,13,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,23,84,43,70,0,47,33,44,58,29,14,17,0,457,237,109,125,85,41,134,85,96,94,108,105,71,597
"ASV_207",0,19,18,9,0,14,21,5,9,23,0,12,11,41,22,24,30,14,0,48,24,15,22,44,23,9,0,0,0,50,29,21,19,43,0,23,17,0,16,0,0,0,0,0,0,0,37,41,10,0,0,0,0,27,26,60,28,13,8,14,9,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,17,0,17,0,66,23,39,31,44,30,49,31,72,87,72,0,19,0,412,195,123,164,101,71,158,92,107,119,151,176,62,1032
"ASV_634",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,8,5,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277
"ASV_39",0,1552,1489,234,405,1101,2267,287,651,278,0,327,384,463,534,251,591,434,49,211,233,334,657,844,1596,245,447,53,65,171,272,93,92,150,0,196,193,1221,1072,476,1250,1460,0,251,127,298,449,314,416,716,579,0,78,572,123,240,0,701,502,1336,842,1743,1773,0,38,846,408,83,54,0,0,0,0,0,0,49,63,0,0,509,431,95,91,53,360,184,96,0,0,0,0,92,0,0,105,354,270,260,710,200,545,608,832,701,1318,1691,1841,2497,0,455,457,180,82,328,138,93,122,150,0,271,144,210,333,0,0,0,0,0,0,0,0,0,0,0,162,189,263,134,173,173,367,378,299,0,0,57,253,75,439,535,456,593,902,527,110,131,805,95,0,0
"ASV_108",0,274,195,46,0,166,255,75,77,93,0,0,38,65,65,35,116,143,0,0,0,72,123,258,351,99,131,37,0,49,83,0,0,37,0,46,41,255,169,81,181,229,0,92,56,56,58,0,69,120,93,0,0,154,47,54,0,137,58,333,175,387,342,8,0,158,71,0,0,0,0,0,0,0,0,0,0,0,0,70,54,0,0,0,76,0,0,0,0,0,0,0,0,0,0,53,0,0,163,68,139,181,174,165,645,450,838,678,0,151,142,65,0,123,45,0,67,99,98,156,32,50,89,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,91,0,123,131,87,0,0,0,130,0,227,257,197,255,322,291,73,91,372,68,0,56
"ASV_24",0,440,340,67,177,285,495,87,143,109,18,50,86,100,92,58,151,132,19,79,81,86,158,238,454,78,145,0,0,52,80,0,0,48,0,48,63,188,173,95,215,171,0,0,0,69,83,44,116,231,157,0,39,429,163,91,0,288,170,689,326,786,682,0,16,164,361,102,76,17,52,0,26,41,93,151,199,0,15,490,491,190,138,112,593,313,90,26,75,46,689,932,13,0,83,329,298,312,603,142,497,518,592,585,1215,1050,1325,1408,14,209,222,86,0,169,57,81,89,117,67,205,70,118,143,58,59,8,177,413,599,479,0,6,280,200,1004,1163,1564,677,1427,1174,2517,2429,1840,36,122,329,1490,738,2788,3358,3456,3897,5779,4152,865,1305,5460,1546,112,379
"ASV_338",0,54,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,27,300,75,73,51,17,17,0,0,0,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,27,0,0,14,48,0,8,0,370
"ASV_99",34,634,677,39,135,96,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,66,110,0,0,0,0,0,0,0,0,0,0,23,27,197,161,76,141,193,0,45,21,55,0,0,75,141,102,0,21,131,73,103,0,225,195,482,434,769,691,12,8,119,114,41,15,6,9,0,0,0,19,17,25,9,0,218,171,66,33,21,101,69,25,8,51,39,160,251,0,15,90,215,89,158,71,13,45,55,92,114,145,192,128,124,42,71,80,0,0,0,0,39,0,181,182,306,81,123,171,0,76,50,43,53,47,56,0,0,97,21,59,75,137,54,123,231,209,183,258,0,20,134,438,251,68,93,56,54,82,57,16,22,80,42,0,721
"ASV_100",0,130,146,49,0,228,416,192,337,1311,35,844,727,736,738,556,1267,1928,27,757,734,0,45,0,74,22,74,0,10,62,107,27,41,116,0,0,0,0,0,0,0,0,0,0,0,0,879,623,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,34,196,228,78,40,113,62,72,75,785,783,262,62,67,101,38,0,0,0,0,78,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_119",0,390,372,97,77,228,534,82,154,139,0,99,123,142,106,105,158,232,0,58,38,53,186,328,440,112,136,0,0,67,68,0,30,36,0,0,63,250,217,71,156,266,0,0,36,51,106,85,70,114,73,0,18,106,32,0,11,98,65,196,102,230,259,0,0,126,73,0,0,0,0,0,0,0,0,0,0,14,0,44,27,0,0,0,33,21,0,0,0,0,52,36,0,0,28,62,42,22,88,0,55,112,92,154,465,291,481,343,33,76,82,34,0,62,25,0,42,73,0,96,49,28,82,0,0,0,0,27,23,0,0,0,0,0,45,51,62,0,49,30,90,97,62,0,0,0,55,0,63,85,94,92,132,94,28,0,135,0,18,50
"ASV_86",11,841,761,88,136,117,270,23,47,19,22,20,33,20,0,0,23,45,0,0,0,20,62,92,125,20,31,0,0,15,0,0,0,0,0,38,70,389,346,169,309,397,7,75,42,87,33,35,190,271,190,22,25,269,116,149,22,552,306,862,817,1332,1371,14,16,204,190,62,32,0,29,0,0,0,16,17,14,0,0,205,194,42,32,27,155,37,21,0,11,34,93,0,0,9,57,327,163,187,378,72,173,173,286,258,433,385,312,334,47,93,94,39,22,82,23,39,35,42,30,348,185,227,227,61,75,57,12,48,0,14,0,0,37,10,74,89,86,60,89,67,134,149,82,0,9,22,19,0,64,58,56,63,70,67,23,41,90,32,0,34
"ASV_372",0,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,0,31,22,0,0,0,0,0,0,0,29,38,0,15,25,0,20,0,81,19,82,52,109,140,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,17,27,0,0,0,18,26,0,24,44,57,40,0,38,27,0,0,0,0,0,0,0,0,56,17,0,37,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_72",0,9,28,0,0,30,29,10,24,8,0,44,45,35,20,6,22,12,0,23,15,0,0,0,0,0,0,6,9,21,29,24,34,46,6,16,37,181,237,60,288,308,0,35,16,37,60,44,93,112,88,5,25,18,0,8,0,59,47,155,202,315,434,8,7,131,89,28,22,8,16,0,6,26,30,55,36,0,0,327,256,105,82,40,330,164,52,27,28,23,0,0,0,0,9,27,30,42,45,5,35,45,73,42,53,183,125,305,11,21,44,8,11,25,10,246,127,5117,4322,2287,1135,885,1273,235,164,123,536,1448,1975,2057,0,10,54,40,224,202,213,125,164,101,247,231,155,0,0,12,100,50,27,24,25,23,34,32,11,13,43,0,0,0
"ASV_1",157,13826,13195,1354,2265,2530,4848,471,839,340,104,530,606,525,455,310,652,576,0,233,245,590,1224,1142,1912,242,421,76,66,185,252,112,99,147,95,521,707,6068,5284,2350,5211,6390,57,1186,924,1500,628,509,2298,3302,2641,118,397,1383,435,1470,257,7705,4785,13988,11170,19745,19284,203,269,4018,3805,876,539,137,458,45,177,184,399,430,437,62,64,7261,6689,1745,961,788,3920,2427,890,508,1077,584,1494,1493,86,79,7375,14666,7712,11302,7509,1734,2390,3128,3996,3425,10322,9214,14941,15068,662,3931,4232,1209,466,2442,1157,2311,3142,16169,12868,33845,14599,15200,22118,7341,5446,2761,3508,10209,15236,14261,72,10,9383,4473,15153,19069,22541,12020,19405,12331,27038,27381,20163,737,1267,2863,5115,3061,6529,6999,4460,4327,5426,4286,998,1701,5097,1711,171,4834
"ASV_10",112,7141,7118,782,1614,1307,2358,297,390,187,0,237,262,224,197,137,334,296,0,137,117,360,769,746,1301,165,322,0,0,116,164,38,44,48,0,271,456,3036,2543,1189,2258,2937,0,468,335,621,229,235,938,1237,949,50,132,539,158,821,133,3803,2118,6607,5235,8226,7739,104,95,1502,1534,340,196,53,166,0,56,62,116,119,146,0,0,2787,2679,618,389,370,1568,753,217,153,292,232,285,315,37,32,1607,3775,1724,2478,1438,355,454,521,564,461,761,786,494,637,37,769,747,220,79,511,212,256,303,279,179,3700,1852,1972,2813,849,827,302,313,688,252,162,0,0,884,554,1246,1714,1969,1086,1634,1349,2891,2821,2134,102,180,322,645,385,2015,2115,1264,1289,1665,1221,335,456,1542,485,0,592
"ASV_50",0,6,3,22,24,3,4,0,5,0,0,0,0,0,0,0,3,0,0,0,0,297,136,37,46,0,0,0,0,0,0,0,0,3,0,0,0,42,19,543,98,103,5,189,403,197,0,0,469,229,241,77,182,8,3,28,3,49,23,44,106,72,50,0,2,38,29,2,4,0,0,0,0,0,0,3,0,0,0,2,0,6,62,5,97,11,13,167,16,4,0,0,0,0,0,0,0,8,35,7,0,0,38,83,6,31,0,14,10,0,3,267,35,107,45,384,559,65,49,50,37,42,122,3800,30,1585,219,257,83,25,0,0,25,18,11,14,27,33,353,423,1559,1241,478,143,179,212,49,33,63,72,23,68,20,9,14,29,14,8904,11980,1325
"ASV_371",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,11,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,19,25,20,5,7,8,0,0,0,0,2,0,0,0,0,4,0,0,0,13,19,11,5,8,22,0,0,0,0,0,0,0,0,0,23,46,40,97,39,15,10,16,7,9,0,5,0,14,58,0,13,6,0,0,0,0,0,0,0,11,0,12,13,0,0,0,0,0,0,0,0,0,9,16,58,41,31,30,12,22,22,20,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,37
"ASV_349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,28,16,7,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,817,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_662",0,26,21,0,0,9,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,0,0,0,0,0,0,0,0,0,0,0,60,0,0,5,13,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,4,17,0,8,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,12,0,14,0,0,0,4,0,0,26,24,23,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,8,0,119,222,5,3,0,0,0,0,63,44,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_570",0,0,5,0,0,0,6,33,73,6,3,13,7,27,23,78,96,6,0,34,25,0,0,0,3,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,17,20,11,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"ASV_351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,11,0,4,10,0,0,0,0,0,0,0,0,0,26,0,0,0,0,10,0,11,0,35,0,0,6,30,32,38,34,684,482,39,21,0,0,0,0,23,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
